CategoryID,Category Path
163271,"Antiques > Silver > Sterling Silver (.925) > Mixed Lots"
1215,"Antiques > Silver > Sterling Silver (.925) > Other Antique Sterling Silver"
20097,"Antiques > Silver > Coin Silver (.900)"
169269,"Antiques > Silver > Silver Alloys (.800-.899)"
105886,"Antiques > Silver > Silverplate > Ash Trays"
163048,"Antiques > Silver > Silverplate > Baskets"
163049,"Antiques > Silver > Silverplate > Bottles, Decanters & Flasks"
37985,"Antiques > Silver > Silverplate > Bowls"
163050,"Antiques > Silver > Silverplate > Butter Dishes"
20098,"Antiques > Silver > Silverplate > Candlesticks & Candelabra"
163052,"Antiques > Silver > Silverplate > Creamers & Sugar Bowls"
37986,"Antiques > Silver > Silverplate > Cups & Goblets"
105889,"Antiques > Silver > Silverplate > Dishes & Coasters"
20099,"Antiques > Silver > Silverplate > Flatware & Silverware"
105894,"Antiques > Silver > Silverplate > Napkin Rings & Clips"
39437,"Antiques > Silver > Silverplate > Pitchers & Jugs"
163053,"Antiques > Silver > Silverplate > Plates & Chargers"
39438,"Antiques > Silver > Silverplate > Platters & Trays"
105896,"Antiques > Silver > Silverplate > Sauce Boats"
163051,"Antiques > Silver > Silverplate > Souvenir Spoons"
37988,"Antiques > Silver > Silverplate > Tea/Coffee Pots & Sets"
39439,"Antiques > Silver > Silverplate > Vases & Urns"
163054,"Antiques > Silver > Silverplate > Mixed Lots"
1216,"Antiques > Silver > Silverplate > Other Antique Silverplate"
151732,"Antiques > Silver > Non-U.S. Silver > Asia"
151727,"Antiques > Silver > Non-U.S. Silver > Canada"
151729,"Antiques > Silver > Non-U.S. Silver > France"
151730,"Antiques > Silver > Non-U.S. Silver > Germany"
151733,"Antiques > Silver > Non-U.S. Silver > Mexico"
156333,"Antiques > Silver > Non-U.S. Silver > Middle East"
151736,"Antiques > Silver > Non-U.S. Silver > Russia"
156334,"Antiques > Silver > Non-U.S. Silver > Scandinavia"
151735,"Antiques > Silver > Non-U.S. Silver > Spain"
151728,"Antiques > Silver > Non-U.S. Silver > United Kingdom"
156335,"Antiques > Silver > Non-U.S. Silver > Unknown"
151737,"Antiques > Silver > Non-U.S. Silver > Other Antique Non-U.S. Silver"
169270,"Antiques > Silver > Unknown"
171168,"Antiques > Silver > Price Guides & Publications"
22608,"Antiques > Reproduction Antiques"
12,"Antiques > Other Antiques"
28009,"Art > Art Posters"
552,"Art > Art Drawings"
2211,"Art > Art Photographs"
360,"Art > Art Prints"
553,"Art > Art Sculptures"
357,"Art > Folk Art & Indigenous Art"
554,"Art > Mixed Media Art & Collage Art"
551,"Art > Paintings"
156196,"Art > Textile Art & Fiber Art"
20158,"Art > Other Art"
20413,"Baby > Baby Gear > Activity Centers"
19069,"Baby > Baby Gear > Baby Gyms & Play Mats"
117032,"Baby > Baby Gear > Baby Jumping Exercisers"
2990,"Baby > Baby Gear > Baby Swings"
117034,"Baby > Baby Gear > Bouncers & Vibrating Chairs"
2988,"Baby > Baby Gear > Playpens & Play Yards"
117033,"Baby > Baby Gear > Play Shades & Tents"
134282,"Baby > Baby Gear > Walkers"
100224,"Baby > Baby Gear > Other Baby Gear"
20435,"Baby > Baby Safety & Health > Baby Monitors"
117027,"Baby > Baby Safety & Health > Baby Proofing > Baby Locks & Latches"
162184,"Baby > Baby Safety & Health > Baby Proofing > Corner & Edge Cushions"
134764,"Baby > Baby Safety & Health > Baby Proofing > Outlet Covers"
106803,"Baby > Baby Safety & Health > Baby Proofing > Stove Guards"
20434,"Baby > Baby Safety & Health > Baby Proofing > Other Baby Proofing"
117026,"Baby > Baby Safety & Health > Baby Thermometers"
162183,"Baby > Baby Safety & Health > Bed Rails"
134762,"Baby > Baby Safety & Health > Car Window Signs & Decals"
184343,"Baby > Baby Safety & Health > Hearing Protection Earmuffs"
117029,"Baby > Baby Safety & Health > Safety Gates"
73470,"Baby > Baby Safety & Health > Shopping Cart Covers"
134761,"Baby > Baby Safety & Health > Toddler Safety Harnesses"
20436,"Baby > Baby Safety & Health > Other Baby Safety & Health"
117016,"Baby > Bathing & Grooming > Baby Scales"
113814,"Baby > Bathing & Grooming > Bath Tubs"
162024,"Baby > Bathing & Grooming > Bath Tub Seats & Rings"
100221,"Baby > Bathing & Grooming > Bathing Accessories"
134756,"Baby > Bathing & Grooming > Gift Sets"
45452,"Baby > Bathing & Grooming > Health & Grooming"
82563,"Baby > Bathing & Grooming > Shampoos & Soaps"
20398,"Baby > Bathing & Grooming > Skin Care"
45453,"Baby > Bathing & Grooming > Towels & Washcloths"
45454,"Baby > Bathing & Grooming > Other Baby Bathing & Grooming"
66694,"Baby > Car Safety Seats > Booster to 80lbs"
66693,"Baby > Car Safety Seats > Car Seat Accessories"
66695,"Baby > Car Safety Seats > Convertible Car Seat 5-40lbs"
66696,"Baby > Car Safety Seats > Infant Car Seat 5-20 lbs"
117030,"Baby > Car Safety Seats > Infant Head Support"
2987,"Baby > Car Safety Seats > Other Car Safety Seats"
100982,"Baby > Carriers, Slings & Backpacks"
117017,"Baby > Diapering > Baby Wipe Warmers"
45456,"Baby > Diapering > Baby Wipes"
66674,"Baby > Diapering > Changing Pads & Covers"
146531,"Baby > Diapering > Cloth Diapers"
15558,"Baby > Diapering > Diaper Bags"
117018,"Baby > Diapering > Diaper Cakes"
162036,"Baby > Diapering > Diaper Coupons"
26267,"Baby > Diapering > Diaper Covers"
20397,"Baby > Diapering > Diaper Disposal"
134758,"Baby > Diapering > Diaper Stackers"
15559,"Baby > Diapering > Disposable Diapers"
100222,"Baby > Diapering > Swim Diapers"
20399,"Baby > Diapering > Other Diapering"
20408,"Baby > Feeding > Baby Bibs & Burp Cloths"
162034,"Baby > Feeding > Baby Food"
134276,"Baby > Feeding > Booster Chairs"
20402,"Baby > Feeding > Bottle Feeding > Baby Bottles"
106777,"Baby > Feeding > Bottle Feeding > Bottle Bags"
184345,"Baby > Feeding > Bottle Feeding > Bottle Brushes"
184346,"Baby > Feeding > Bottle Feeding > Bottle Drying Racks"
162035,"Baby > Feeding > Bottle Feeding > Bottle Nipples"
106789,"Baby > Feeding > Bottle Feeding > Bottle Sterilizers"
20403,"Baby > Feeding > Bottle Feeding > Formula"
82228,"Baby > Feeding > Bottle Feeding > Formula Coupons"
184347,"Baby > Feeding > Bottle Feeding > Formula Dispensers"
184348,"Baby > Feeding > Bottle Feeding > Sterilizing/Cleaning Supplies"
184349,"Baby > Feeding > Bottle Feeding > Other Bottle Feeding"
20404,"Baby > Feeding > Bottle & Food Warmers"
23591,"Baby > Feeding > Breastfeeding/Nursing > Electric Breast Pumps"
157253,"Baby > Feeding > Breastfeeding/Nursing > Manual Breast Pumps"
184350,"Baby > Feeding > Breastfeeding/Nursing > Breast Pump Parts"
168751,"Baby > Feeding > Breastfeeding/Nursing > Breast Milk Storage"
160065,"Baby > Feeding > Breastfeeding/Nursing > Feeding Pillows & Covers"
168752,"Baby > Feeding > Breastfeeding/Nursing > Nipple Shields/Protectors"
184340,"Baby > Feeding > Breastfeeding/Nursing > Nursing Covers/Blankets"
106766,"Baby > Feeding > Breastfeeding/Nursing > Nursing Pads"
19732,"Baby > Feeding > Breastfeeding/Nursing > Other Breastfeeding Supplies"
184341,"Baby > Feeding > Cups, Dishes & Utensils > Bowls & Plates"
117387,"Baby > Feeding > Cups, Dishes & Utensils > Sippy Cups & Mugs"
117385,"Baby > Feeding > Cups, Dishes & Utensils > Utensils"
117386,"Baby > Feeding > Cups, Dishes & Utensils > Feeding Sets"
106776,"Baby > Feeding > Cups, Dishes & Utensils > Other Baby Dishes"
32866,"Baby > Feeding > Food Grinders & Blenders"
2986,"Baby > Feeding > High Chairs"
32872,"Baby > Feeding > Pacifiers & Soothers"
162032,"Baby > Feeding > Pacifier Clips & Cases"
121627,"Baby > Feeding > Teethers"
20405,"Baby > Feeding > Other Baby Feeding"
117389,"Baby > Keepsakes & Baby Announcements > Baby Books & Albums"
117390,"Baby > Keepsakes & Baby Announcements > Baby Boxes"
117392,"Baby > Keepsakes & Baby Announcements > Baby Picture Frames"
117391,"Baby > Keepsakes & Baby Announcements > Birth Announcements & Cards"
162037,"Baby > Keepsakes & Baby Announcements > Handprint Kits"
162038,"Baby > Keepsakes & Baby Announcements > Tooth Fairy Pillows"
146532,"Baby > Keepsakes & Baby Announcements > Other Baby Keepsakes"
162040,"Baby > Nursery Bedding > Nursery Bedding Sets"
180907,"Baby > Nursery Bedding > Bed Pillows"
3081,"Baby > Nursery Bedding > Blankets & Throws"
20417,"Baby > Nursery Bedding > Bumpers"
180905,"Baby > Nursery Bedding > Canopies & Netting"
52345,"Baby > Nursery Bedding > Cribskirts & Dust Ruffles"
180906,"Baby > Nursery Bedding > Decorative Nursery Pillows"
134278,"Baby > Nursery Bedding > Duvet Covers & Sets"
18646,"Baby > Nursery Bedding > Duvet Inserts"
162041,"Baby > Nursery Bedding > Mattress Pads & Covers"
124327,"Baby > Nursery Bedding > Pillowcases & Shams"
180908,"Baby > Nursery Bedding > Quilts & Coverlets"
180909,"Baby > Nursery Bedding > Sheets & Sets"
100989,"Baby > Nursery Bedding > Sleeping Bags & Sleepsacks"
20421,"Baby > Nursery Bedding > Other Nursery Bedding"
117398,"Baby > Nursery Décor > Boxes & Storage"
20428,"Baby > Nursery Décor > Lamps & Shades"
37632,"Baby > Nursery Décor > Mats & Rugs"
20429,"Baby > Nursery Décor > Mobiles"
121153,"Baby > Nursery Décor > Night Lights"
33235,"Baby > Nursery Décor > Picture Frames"
37634,"Baby > Nursery Décor > Wall Décor > Art & Prints"
180505,"Baby > Nursery Décor > Wall Décor > Wall Decals & Vinyl Art"
37635,"Baby > Nursery Décor > Wall Décor > Wall Hangings"
37636,"Baby > Nursery Décor > Wall Décor > Wallpaper Borders"
20430,"Baby > Nursery Décor > Wall Décor > Other Nursery Wall Décor"
146534,"Baby > Nursery Décor > Wall Letters"
20431,"Baby > Nursery Décor > Window Treatments"
98473,"Baby > Nursery Décor > Other Nursery Décor"
121152,"Baby > Nursery Furniture > Bedside Sleepers"
134279,"Baby > Nursery Furniture > Baby Dressers"
20423,"Baby > Nursery Furniture > Bassinets & Cradles"
20424,"Baby > Nursery Furniture > Changing Tables"
2985,"Baby > Nursery Furniture > Cribs"
117035,"Baby > Nursery Furniture > Crib Mattresses"
94931,"Baby > Nursery Furniture > Moses Baskets"
20425,"Baby > Nursery Furniture > Nursery Furniture Sets"
66690,"Baby > Nursery Furniture > Rockers, Gliders"
20426,"Baby > Nursery Furniture > Other Nursery Furniture"
37631,"Baby > Potty Training"
66700,"Baby > Strollers & Accessories > Strollers"
180912,"Baby > Strollers & Accessories > Stroller Accessories > Bassinets"
116554,"Baby > Strollers & Accessories > Stroller Accessories > Covers, Canopies & Umbrellas"
180913,"Baby > Strollers & Accessories > Stroller Accessories > Cup Holders & Snack Trays"
116553,"Baby > Strollers & Accessories > Stroller Accessories > Footmuffs"
180914,"Baby > Strollers & Accessories > Stroller Accessories > Hooks"
180915,"Baby > Strollers & Accessories > Stroller Accessories > Organizers & Nets"
180916,"Baby > Strollers & Accessories > Stroller Accessories > Seat Liners"
112378,"Baby > Strollers & Accessories > Stroller Accessories > Stroller Boards"
180917,"Baby > Strollers & Accessories > Stroller Accessories > Other Stroller Accessories"
121634,"Baby > Strollers & Accessories > Stroller Parts"
2989,"Baby > Strollers & Accessories > Other Strollers"
100225,"Baby > Toys for Baby > Blocks & Sorters"
100226,"Baby > Toys for Baby > Crib Toys"
100227,"Baby > Toys for Baby > Developmental Baby Toys"
131084,"Baby > Toys for Baby > Plush Baby Toys"
131081,"Baby > Toys for Baby > Rattles"
179013,"Baby > Toys for Baby > Other Toys for Baby"
1261,"Baby > Other Baby"
48757,"Baby > Wholesale Lots"
45111,"Books > Accessories > Address Books"
45112,"Books > Accessories > Blank Diaries & Journals"
45113,"Books > Accessories > Book Covers"
120869,"Books > Accessories > Book Lights"
48831,"Books > Accessories > Book Plates"
162028,"Books > Accessories > Book Stands, Holders"
162026,"Books > Accessories > Bookends"
45114,"Books > Accessories > Bookmarks"
45115,"Books > Accessories > Other Book Accessories"
29223,"Books > Antiquarian & Collectible"
29792,"Books > Audiobooks"
118255,"Books > Catalogs > Agriculture"
118256,"Books > Catalogs > Art & Exhibitions"
118257,"Books > Catalogs > Auction"
118258,"Books > Catalogs > Clothing & Fashion"
118259,"Books > Catalogs > Department Stores"
162029,"Books > Catalogs > Music & Instruments"
162030,"Books > Catalogs > Owner's Manuals"
162031,"Books > Catalogs > Toys & Hobbies"
616,"Books > Catalogs > Other Catalogs"
171220,"Books > Children & Young Adults > Children's Fiction"
171276,"Books > Children & Young Adults > Children's Picture Books"
171210,"Books > Children & Young Adults > Children & YA Non-Fiction"
171222,"Books > Children & Young Adults > Young Adult Fiction"
279,"Books > Children & Young Adults > Other Children & Young Adults"
11104,"Books > Cookbooks"
171228,"Books > Fiction & Literature"
280,"Books > Magazine Back Issues"
171243,"Books > Nonfiction"
2228,"Books > Textbooks, Education"
42939,"Books > Wholesale & Bulk Lots > Audiobooks"
46753,"Books > Wholesale & Bulk Lots > Books > Up to 5 Items"
52541,"Books > Wholesale & Bulk Lots > Books > 6-10 Items"
40173,"Books > Wholesale & Bulk Lots > Books > 11-50 Items"
52542,"Books > Wholesale & Bulk Lots > Books > 51-100 Items"
40174,"Books > Wholesale & Bulk Lots > Books > 101-500"
46759,"Books > Wholesale & Bulk Lots > Books > More than 500"
52543,"Books > Wholesale & Bulk Lots > Magazines"
26185,"Books > Wholesale & Bulk Lots > Other Wholesale Books"
268,"Books > Other Books"
109475,"Business & Industrial > Adhesives, Sealants & Tapes > Adhesive Tapes"
183857,"Business & Industrial > Adhesives, Sealants & Tapes > Glues, Epoxies & Cements > Multi-Component Epoxies"
183968,"Business & Industrial > Adhesives, Sealants & Tapes > Glues, Epoxies & Cements > Hot Glue Sticks"
184079,"Business & Industrial > Adhesives, Sealants & Tapes > Glues, Epoxies & Cements > Liquid Glues & Cements"
184190,"Business & Industrial > Adhesives, Sealants & Tapes > Glues, Epoxies & Cements > Spray Adhesives"
184293,"Business & Industrial > Adhesives, Sealants & Tapes > Glues, Epoxies & Cements > Conductive Wire Glue Pastes"
184315,"Business & Industrial > Adhesives, Sealants & Tapes > Caulks, Sealants & Removers > Caulks & Sealants"
184326,"Business & Industrial > Adhesives, Sealants & Tapes > Caulks, Sealants & Removers > Threadlockers"
183747,"Business & Industrial > Adhesives, Sealants & Tapes > Caulks, Sealants & Removers > Liquid & Spray Caulk Removers"
183758,"Business & Industrial > Adhesives, Sealants & Tapes > Caulks, Sealants & Removers > Caulking Tips & Caps"
183769,"Business & Industrial > Adhesives, Sealants & Tapes > Caulks, Sealants & Removers > Caulk Removing Tools"
183791,"Business & Industrial > Adhesives, Sealants & Tapes > Adhesive Guns & Dispensers > Glue Guns"
183802,"Business & Industrial > Adhesives, Sealants & Tapes > Adhesive Guns & Dispensers > Caulk Guns"
183813,"Business & Industrial > Adhesives, Sealants & Tapes > Adhesive Guns & Dispensers > Glue Dispensing Syringes"
183824,"Business & Industrial > Adhesives, Sealants & Tapes > Adhesive Guns & Dispensers > Glue Syringe Tips"
183835,"Business & Industrial > Adhesives, Sealants & Tapes > Adhesive Guns & Dispensers > Hot Glue Dispensers"
183846,"Business & Industrial > Adhesives, Sealants & Tapes > Adhesive Guns & Dispensers > Tape Guns & Dispensers"
183858,"Business & Industrial > Adhesives, Sealants & Tapes > Adhesive Guns & Dispensers > Solder Paste Dispensers"
61788,"Business & Industrial > Agriculture & Forestry > Forestry Equipment & Supplies > Equipment"
57111,"Business & Industrial > Agriculture & Forestry > Forestry Equipment & Supplies > Supplies & Tools"
61790,"Business & Industrial > Agriculture & Forestry > Forestry Equipment & Supplies > Other Forestry Equipment"
159685,"Business & Industrial > Agriculture & Forestry > GPS & Guidance Equipment"
113991,"Business & Industrial > Agriculture & Forestry > Livestock Supplies > Animal Feed"
53059,"Business & Industrial > Agriculture & Forestry > Livestock Supplies > Animal Health & Veterinary"
46527,"Business & Industrial > Agriculture & Forestry > Livestock Supplies > Beekeeping"
46531,"Business & Industrial > Agriculture & Forestry > Livestock Supplies > Beef Cattle"
46528,"Business & Industrial > Agriculture & Forestry > Livestock Supplies > Dairy Cattle"
46529,"Business & Industrial > Agriculture & Forestry > Livestock Supplies > Fencing"
61586,"Business & Industrial > Agriculture & Forestry > Livestock Supplies > Horse"
66901,"Business & Industrial > Agriculture & Forestry > Livestock Supplies > Pig/Hog"
46532,"Business & Industrial > Agriculture & Forestry > Livestock Supplies > Poultry"
56976,"Business & Industrial > Agriculture & Forestry > Livestock Supplies > Sheep & Goat"
11751,"Business & Industrial > Agriculture & Forestry > Livestock Supplies > Other Livestock Supplies"
1269,"Business & Industrial > Agriculture & Forestry > Other Agriculture & Forestry"
45013,"Business & Industrial > Agriculture & Forestry > Wholesale Lots"
181708,"Business & Industrial > Automation, Motors & Drives > Control Systems & PLCs > PLC Processors"
